createTime|dependencyTime|mediumId|accountId|location
1669896388178|1644139602743|43980465118341|4774378554966159407|China -> Baiyin
1669897461203|1640465547846|30786325587248|203787883138515385|China -> Xinzheng
1669897575141|1669143641726|57174604644548|204350833091943843|China -> Changzhi
1669898126117|1666416655896|57174604648373|162129586585345209|India -> Mumbai
1669898424222|1668711695779|57174604645984|4796052128172868139|China -> Chuxiong
1669898543703|1668785710230|57174604647362|4816881276449468852|Spain -> Valencia
1669898595960|1660635915616|52776558142993|4779445104546951586|China -> Macau
1669899045852|1639808967423|39582418601957|4786481978964717323|England -> Manchester
1669899159514|1630506339098|17592186048117|171418260816789510|Italy -> Pavia
1669899336735|1646258389391|43980465112064|4761430706037464526|India -> Thirthahalli
1669899592115|1641462980672|39582418605838|201817558301546873|Greece -> Patras
1669900442445|1637583532493|6600|4805903752357752838|Japan -> Hachinohe
1669901298936|1619157506498|26388279066865|4701758010974803000|Mauritius -> Moka
1669902233742|1667949276217|57174604652422|163818436445606229|Indonesia -> Tegal_Regency
1669902667037|1667332441673|57174604653584|4785919029011290574|Indonesia -> Kupang
1669903140835|1636496263408|13194139536461|4802526052637213650|Philippines -> Dagupan
1669903510229|1608238470381|1903|4710483735252834621|Taiwan -> Kaohsiung
1669904596816|1648349650205|43980465120378|4773534130036016973|Brazil -> Feira_de_Santana
1669905616369|1636016490542|35184372095752|134545038867695740|Russia -> Chita
1669905930148|1646423654311|43980465115554|4681773287628350061|Kenya -> Nyeri
1669906939464|1639480505690|39582418603221|4781978379337344456|Mexico -> Ensenada
1669907330174|1669087262100|57174604654027|4762275130967604524|Mexico -> San_Nicolás_de_los_Garza
1669907568343|1622076605100|26388279067781|4695565561487171099|India -> Bangalore
1669907651107|1659840163967|52776558140791|126382264543085955|Venezuela -> Anzoátegui
1669908269424|1632549824610|4398046515220|177892185281140792|India -> Baharampur
1669908947321|1638053870447|13194139540734|4807592602218011076|Burma -> Yangon
1669909499456|1622877822317|21990232557453|146366987889545866|India -> Ghaziabad
1669909550466|1662571651312|52776558133827|4737505333017061604|Turkey -> Gaziantep
1669909649387|1648234293364|43980465113438|4786763453941432845|Mexico -> Tijuana
1669909675249|1630250781213|26388279071573|4782259854314050551|Brazil -> Itajubá
1669909822956|1640706470591|30786325583926|4816036851519324503|Mexico -> Chihuahua
1669910712570|1623325057581|13194139538274|4759741856177208686|India -> Rajahmundry
1669910869219|1632645624409|35184372094430|4697817361300862275|Turkey -> Izmir
1669911994147|1639246200148|39582418608253|79375943432405816|Vietnam -> Nha_Trang
1669912023253|1664641277110|57174604653662|4708513410415870549|Philippines -> Cebu_City
1669912189175|1655413426553|48378511625191|178736610211273783|China -> Chishui
1669912507307|1615759097860|13194139537915|123286039799274336|Iran -> Qom
1669913387225|1664981023182|57174604645283|4797178028079711067|United_States -> Richmond
1669914182774|1667097672061|57174604650998|4814910951612493855|India -> Jind
1669914420326|1639318735550|30786325585189|4811533251891966305|Argentina -> San_Miguel_de_Tucumán
1669914488181|1666416479579|57174604644649|4787326403894854404|India -> Salem
1669914536333|1634124174511|13194139535087|182958734861934491|China -> Fukang
1669914765475|1618028126399|26388279070922|106116066219921481|Germany -> Lörrach
1669915293264|1636515773928|4398046519272|4802526052637216798|Nepal -> Gwarko
1669915328289|1640297222282|39582418602547|4814910951612493860|Philippines -> Manila
1669915630556|1666468002935|57174604654018|4806185227334456609|Taiwan -> Kaohsiung
1669915660960|1666924497849|57174604652626|4679802962791369883|Japan -> Aichi_Prefecture
1669916468222|1664294566948|57174604648957|150589112540202867|Vietnam -> Sóc_Trăng
1669917014183|1667793062313|57174604652208|4805903752357749253|France -> Nantes
1669918169990|1647568901545|43980465119720|4756082681479970876|Zambia -> Ndola
1669918701377|1662955194015|57174604650948|4779445104546946170|Democratic_Republic_of_the_Congo -> Boma
1669919027975|1669769613985|61572651161302|4721179784367844553|China -> Xiangtan
1669919288584|1638027950942|30786325583646|4807592602218021122|Poland -> Kraków
1669919296131|1622249774629|26388279071385|125819314589668076|United_States -> New_York_City
1669920075770|1669050843593|57174604653381|168603511049688163|Hungary -> Debrecen
1669920175313|1639452677845|30786325587108|4812096201845385941|Brazil -> Lorena
1669920367940|1631432606783|5143|4785919029011294324|Malaysia -> George_Town
1669920604463|1658390885131|52776558136999|4779163629570245113|Taiwan -> Tainan
1669921338911|1669651039809|61572651164882|203787883138517628|India -> Kota
1669922305851|1666371120361|57174604654176|199284283511148797|Russia -> Rostov
1669923023458|1660937749780|52776558139170|4696972936370733401|India -> Hisar
1669923653703|1664691183203|57174604654343|4815755376542625332|Tanzania -> Dodoma
1669927292450|1638363560064|5436|196751008720751979|China -> Fuzhou
1669927625615|1652558912534|48378511627251|4678395587907814437|China -> Gao'an
1669927777262|1635970164858|17592186051647|4800837202776954170|Greece -> Trikala
1669928139291|1644675584696|43980465111550|195062158860486317|Belgium -> Brussels
1669928343253|1665179190906|57174604652529|4730468458599291170|Vietnam -> Bắc_Giang
1669928403406|1668770002074|57174604645024|144678138029278006|Germany -> Berlin
1669928549714|1654593636538|48378511629861|4756645631433382204|China -> Fuyang,
1669929363382|1665001546084|57174604651997|166633186212714188|Vietnam -> Bà_Rịa
1669929546499|1667591228966|57174604652379|4711609635159674692|United_Kingdom -> Coventry
1669929641506|1627167873567|17592186053120|4772126755152474764|India -> Tezpur
1669929918118|1621541902457|21990232560805|4753830881666270197|Indonesia -> Manado
1669929954601|1658118865895|52776558142305|192247409093379028|United_States -> Phoenix
1669930039747|1646612537372|43980465114192|4766215780641546502|Thailand -> Nakhon_Pathom_Province
1669930102960|1640888651772|13194139534214|4816881276449467199|Ethiopia -> Mettu
1669930246469|1668741854688|57174604647036|4786481978964705433|China -> Nanning
1669931061068|1626054013812|30786325582701|118782440171902184|United_States -> Houston
1669931098966|1640861746129|13194139534035|4816599801472748783|China -> Pudong
1669931100031|1647400102608|43980465111791|141581913285462476|Morocco -> Meknes
1669931746088|1643304552239|43980465113793|199847233464574363|Indonesia -> West_Java
1669932011223|1668711695779|57174604645984|4796052128172868139|Taiwan -> Tainan
1669932679143|1646032125514|43980465117074|4788733778778406869|Mexico -> Ixtlán_de_Juárez
1669933068362|1663606031796|57174604654148|4749890231992321180|China -> Danjiangkou
1669933212313|1632166663768|35184372092142|123004564822560837|Brazil -> Campos_dos_Goytacazes
1669934044938|1642580005465|39582418607889|43065671436731847|Oman -> Muscat
1669934052043|1647844483297|43980465113399|4768749055431949305|India -> Durg
1669934448213|1667372754225|57174604650484|4808437027148144093|Slovenia -> Ljubljana
1669934607885|1633886961600|30786325586599|182395784908505770|India -> Aligarh
1669935195127|1666013278315|57174604653974|180706935048247450|Wales -> Swansea
1669935518746|1639024464545|17592186044834|4810688826961824380|Netherlands -> Utrecht
1669936902784|1658520769410|52776558138129|4771563805199042171|Germany -> Friedberg
1669938501541|1668410187753|57174604652182|54324670505157935|Democratic_Republic_of_the_Congo -> Kisangani
1669939677941|1662608287336|52776558135063|163536961468892165|Tanzania -> Mbeya
1669939785016|1640905588638|13194139534175|205195258022074201|Czech_Republic -> Brno
1669939890909|1653265903545|48378511628151|4800555727800249934|Brazil -> São_Paulo
1669940095808|1618774235921|8796093024922|4744823682411532260|India -> Bhopal
1669941138784|1664655073508|57174604650115|164944336352449221|South_Africa -> Mthatha
1669941250565|1607832449050|13194139535885|4709076360369288239|Philippines -> Cabanatuan
1669941687435|1669320072337|61572651164402|4651936940097018480|Colombia -> Barranquilla
1669942419521|1638419213918|13194139536370|4808718502124860975|India -> Jaipur
1669942823414|1657677893141|52776558135231|190277084256407713|Afghanistan -> Asadabad
1669943388554|1640308748385|21990232558420|203224933185098409|China -> Chongqing
1669943563187|1654228990582|48378511630759|193091834023512898|Angola -> Luanda
1669943800677|1628080229318|21990232556203|4774941504919577215|India -> Hamirpur
1669945148095|1636615503932|21990232557453|4802807527613925726|India -> Srikakulam
1669945208195|1647007405754|43980465114037|4736379433110217772|Thailand -> Hat_Yai
1669945807666|1610537198631|6116|4718083559624024802|Nepal -> Gwarko
1669946909163|1668497237747|57174604648501|4798022453009846377|Malta -> San_Gwann
1669946953014|1629264312679|4398046517362|4778882154593530347|Vietnam -> Cua_Lo
1669947173857|1664420908820|57174604644404|124974889659533362|Italy -> Brescia
1669947207331|1634806104655|21990232563381|4796896553103004700|Germany -> Fulda
1669947588786|1639401835337|26388279068369|200128708441280320|Burma -> Mayangone
1669947778596|1663273719364|57174604646910|130041439240331707|United_States -> Columbia
1669948289532|1639922768119|5018|4813503576728939121|Philippines -> Pasay
1669948496606|1631930035456|35184372096861|56013520365423393|China -> Anguo
1669949176640|1662805854846|57174604645585|98797716825447524|Pakistan -> Jhang
1669949401309|1665541229962|57174604647103|4765652830688119105|China -> Alashankou
1669949463230|1634989660683|26388279076567|4797459503056434251|Brazil -> Uberlândia
1669949887028|1662298800344|52776558137334|4737505333017067208|Kenya -> Kikuyu
1669950062565|1662224522588|52776558133954|4788733778778392677|Japan -> Gifu
1669950817260|1626198640188|13194139543140|4769030530408649603|Indonesia -> Magelang
1669951421248|1669651039809|61572651164882|4759741856177200830|China -> Changde
1669951506047|1632945429350|21990232562583|4790985578592085698|Niger -> Tahoua
1669952016391|1640942335614|39582418600209|205195258022071969|India -> Varanasi
1669952422565|1666994723204|57174604646314|78531518502277222|India -> Belgaum
1669952471261|1662368379092|52776558135553|4745386632364959922|Democratic_Republic_of_the_Congo -> Bandundu
1669952474578|1654426801282|48378511626981|4807029652264584342|Niger -> Tahoua
1669952533433|1661733902938|52776558135466|55169095435295247|Philippines -> Cebu_City
1669952973331|1650508947806|48378511626574|147492887796387343|India -> Aligarh
1669953136557|1640144767168|39582418603245|4757771531340219671|China -> Gaoping
1669953293829|1655801486056|48378511630360|4746512532271792627|United_States -> Jacksonville
1669954282263|1665697252187|57174604653908|4781978379337339696|Tajikistan -> Dushanbe
1669954328086|1667681671914|57174604646477|4746512532271802603|Cameroon -> Bamenda
1669955459195|1668697196867|57174604652088|4777474779709971900|Russia -> Gorno-Altaysk
1669955499595|1665519978741|57174604649029|4816318326496042183|India -> Durg
1669957427611|1655933543281|48378511630716|125819314589663467|Nepal -> Rajbiraj
1669958853634|1637504616027|13194139533617|4805622277381036500|Australia -> Perth
1669958917630|1664981023182|57174604645283|4797178028079711067|China -> Xiangtan
1669958963036|1665529164825|57174604651214|4695565561487180274|England -> Southampton
1669959738847|1634068442089|26388279066865|4794644753289315047|China -> Fenghua
1669960021809|1659827974129|52776558142902|4749608757015626460|Vietnam -> Quy_Nhơn
1669960498897|1664328490359|57174604652150|4766778730594968103|Brazil -> Londrina
1669960819968|1665949478541|57174604652577|4790422628638670660|Cameroon -> Maroua
1669961041177|1631988113759|4398046513869|4787889353848263560|Moldova -> Codru
1669961719527|1667101430435|57174604649092|4763963980827869819|Papua_New_Guinea -> Port_Moresby
1669961809411|1635650177490|35184372097768|4776067404826421989|Russia -> Krasnoyarsk
1669962146610|1614458097043|5626|4730749933576003962|Germany -> Darmstadt
1669963527498|1633224549065|35184372098470|4763963980827853431|India -> English_Bazar
1669964008581|1662317149445|52776558139145|4786200503987997738|Germany -> Kassel
1669964172909|1642506140165|39582418604037|4777756254686688187|India -> Varanasi
1669964378063|1653697863004|48378511627664|4794644753289321986|Russia -> Gorno-Altaysk
1669964396628|1658806769741|52776558140919|4796615078126303480|India -> Solapur
1669964977790|1663026522639|57174604646258|4799429827893402031|Vietnam -> Đông_Hà
1669965437563|1638738504235|8796093031339|4809844402031692524|India -> Jamshedpur
1669965670935|1655413426553|48378511625191|178736610211273783|Kenya -> Kikuyu
1669965884607|1668644670789|57174604647175|186336434582457866|Tanzania -> Unguja
1669966367693|1640731148179|4398046517743|4816318326496043134|China -> Wuhan
1669966669885|1623559736420|26388279075492|4708513410415870549|Senegal -> Dakar
1669966889362|1605542110400|13194139542146|4701758010974810298|Hungary -> Budapest
1669967232834|1651625752444|48378511626909|4745668107341672787|China -> Daye
1669967758993|1636309999841|26388279067956|4801963102683800574|Democratic_Republic_of_the_Congo -> Bukavu
1669968024568|1640863864795|4398046517968|4816599801472754174|India -> Kandivali
1669968060997|1642670943666|39582418606351|4770156430315489321|Italy -> Florence
1669968314330|1668697196867|57174604652088|84161018036486336|Belarus -> Barysaw
1669968523731|1634068442089|26388279066865|4794644753289315047|Czech_Republic -> Mladá_Boleslav
1669969103513|1630037110961|21990232565481|4781415429383913743|Colombia -> Cali
1669970324979|1598304668964|13194139542146|16607023625931146|Pakistan -> Peshawar
1669970572335|1625623497977|30786325583021|4744260732458120367|India -> Bardhaman
1669970765460|1668644670789|57174604647175|186336434582457866|Norway -> Oslo
1669972131435|1664495390241|57174604646152|4724838959065082971|Slovenia -> Ljubljana
